764ec1e468aa62df5b0b5429dc73c3d50967b5cf,5883034bc7d5b5ec14dd9d5249efe4d57ac89543713a9815ece677b84dd9fda31d5f2722447e7cb34e00c67106103c4d8b46b8b8d139a08439af75df384847d0,04,22,2016,08:45,04,22,2016,09:00,1260,6.9,,,40,56,20.00,0.00,0.00,0.00,$20.00,Cash,Taxi Affiliation Services,41.792357223,-87.61793138,POINT (-87.617931 41.792357),41.79259236,-87.769615453,POINT (-87.769615 41.792592),7
764ff611bc3237eb4125a81fdc9002a42f5685ce,4fb88a5264faf8009bff58774e2ff4ed5bcc4bb96d7c7ba2bd4ac960a999f0aa67332eb19c9cb97b0dd65119ac581eb3a39d0ad5637ad36908104f0c17ef7bb8,04,22,2016,14:15,04,22,2016,14:30,300,0.7,17031081700,17031320100,8,32,5.50,0.00,0.00,0.00,$5.50,Cash,Northwest Management LLC,41.892042136,-87.63186395,POINT (-87.631864 41.892042),41.884987192,-87.620992913,POINT (-87.620993 41.884987),37
765084f8f680646a2b39ce79362ef72550590c96,0097753fe60f11c95766e0c88d0b7fc93806043ea4713c6df7e093c643fc5f2d480e06d0e97f3e0b7c96bc399176f93b7ce98629b2433fd9f32f9c6483ae9855,04,22,2016,07:00,04,22,2016,07:15,540,0.1,17031081800,17031838200,8,28,10.25,1.00,0.00,0.00,$11.25,Credit Card,Blue Ribbon Taxi Association Inc.,41.89321636,-87.63784421,POINT (-87.637844 41.893216),41.870415,-87.675085621,POINT (-87.675086 41.870415),37
7650c6aa9c9611d518073d477a20b804fadc9cae,e88fa53c774c82956a2aad60dcbdd260f05b157cf197da4148f67d9e0ea008bb823675a0bf9176973790d146d1240f74af511e54ec8ea05f294d48d4b95f8ab2,04,22,2016,14:45,04,22,2016,15:00,300,0,17031081500,17031320100,8,32,4.75,0.00,0.00,0.00,$4.75,Cash,Blue Ribbon Taxi Association Inc.,41.892507781,-87.626214906,POINT (-87.626215 41.892508),41.884987192,-87.620992913,POINT (-87.620993 41.884987),37
76524b421231e6eb9fcd26269facfd5092ba1f24,251e9084ed2d4c90b4f113a866888186d09b852de849379c264a3341c9b23c275206ac108f815d4d7e18b89b0a24680a158b7b8dd4998006573a781aa6ce8cef,04,22,2016,16:00,04,22,2016,16:15,660,1.7,17031842200,17031839100,8,32,8.50,3.00,0.00,0.00,$11.50,Credit Card,,41.904935302,-87.649907226,POINT (-87.649907 41.904935),41.880994471,-87.632746489,POINT (-87.632746 41.880994),37
7652559508a4fbe8e6064f674a01196e39b18384,90759751e90b9b9dc0b23f01716b516225af3458fc92daa0c63cb64882aef87f44d004622ef7cfe3eb0fe9f2ff9e57eb52e66c350e15119e76eb034f6158c155,04,22,2016,21:30,04,22,2016,21:30,600,1.6,,,6,7,8.25,0.00,0.00,0.00,$8.25,Cash,Dispatch Taxi Affiliation,41.944226601,-87.655998182,POINT (-87.655998 41.944227),41.922686284,-87.649488729,POINT (-87.649489 41.922686),57
7654d1fd316d44e4c49a4ca656aa9f1fa821a98b,fcbee6a4836402c8a068a12f39eb6fd45c0f8b0172c9b3642b98a9e7a9e5b0854da55077f4a257d5b2328f1f154cce953eb72ee1fec37da85d64ce5d4b6b2166,04,22,2016,14:15,04,22,2016,14:30,420,1.2,17031839100,17031833000,32,28,6.75,3.00,0.00,0.00,$9.75,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.632746 41.880994),41.88528132,-87.6572332,POINT (-87.657233 41.885281),38
7656702e0619f6929aa9647e0ecb966700d22206,e5274d6c103515af3ce705182d0bbbea7ca077a6f23b1736254f2de8ba3e1687dd77f5fb541b7f00b1ebc24cfde54caf5a9562f046a0559acbfe1e7159e17c1a,04,22,2016,13:00,04,22,2016,13:15,900,1.7,17031081401,17031281900,8,28,9.50,0.00,0.00,0.00,$9.50,Cash,,41.89503345,-87.619710672,POINT (-87.619711 41.895033),41.879255084,-87.642648998,POINT (-87.642649 41.879255),37
7657b072cab14eea8df2c5bf351bf7055c70786f,68aae28119a6c274b4957fa18111a0883d0c433381d52e173d0571d340ddab1de60a68ee6aa19ce8d0e1f34cb653a202f563861123a947e3f019cce0c024271e,04,22,2016,22:00,04,22,2016,22:30,1620,1,17031980000,17031081600,76,8,43.50,0.00,0.00,5.00,$48.50,Cash,Taxi Affiliation Services,41.97907082,-87.903039661,POINT (-87.90304 41.979071),41.892072635,-87.628874157,POINT (-87.628874 41.892073),75
7657fa1f00885897496d009fa6add436ba87e41d,aa2a0b78a9222ac404f31d56d4772088dd8710dfd171d1d9d3fd493790a54825c3cdaa67e6670dd4c76cd27333228b42b7802de2e243ee09ceb396ac495bebbf,04,22,2016,19:15,04,22,2016,19:30,960,4.34,,,32,24,15.00,0.00,0.00,0.00,$15.00,Cash,,41.878865584,-87.625192142,POINT (-87.625192 41.878866),41.901206994,-87.676355989,POINT (-87.676356 41.901207),38
